trajet,catr,circ,nbv,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col,catv,obs,obsm,choc,pieton,sexe_conducteur,age,Num_Acc,Y
0,3,1,2,1,1,1,0,1,1,6,1,92,2,1,1,2,4,0,2,4,0,1,50,202200040654,0
5,1,1,8,2,1,1,0,1,2,7,2,93,1,1,1,2,3,0,2,1,0,1,24,202200040655,0
5,1,1,8,2,1,1,0,1,2,7,2,93,1,1,1,2,3,0,2,1,0,1,33,202200040655,0
0,4,2,4,1,1,1,0,1,1,2,1,44,2,1,1,3,5,0,2,1,0,1,38,202200040656,0
0,4,2,4,1,1,1,0,1,1,2,1,44,2,1,1,3,5,0,2,1,0,1,49,202200040656,0
0,4,2,2,1,1,1,0,1,1,8,1,45,2,1,1,1,3,0,2,2,0,1,21,202200040659,0
0,4,2,2,1,1,1,0,1,1,8,1,45,2,1,1,1,3,0,2,2,0,1,21,202200040659,0
1,5,1,2,1,2,1,5,1,2,2,1,37,2,6,1,3,3,0,2,6,0,1,19,202200040660,0
1,5,1,2,1,2,1,5,1,2,2,1,37,2,6,1,3,3,0,2,6,0,1,49,202200040660,0
1,1,3,5,1,1,1,0,1,3,7,1,94,1,1,1,2,5,0,2,1,0,1,23,202200040661,0
4,1,3,5,1,1,1,0,1,3,7,1,94,1,1,1,2,5,0,2,1,0,1,52,202200040661,0
5,4,1,1,1,1,1,0,1,1,6,1,92,2,1,1,6,3,0,1,3,1,1,72,202200040662,0
0,3,2,3,1,1,1,5,1,2,8,1,45,2,2,1,3,3,0,2,1,0,1,40,202200040663,0
0,3,2,3,1,1,1,5,1,2,8,1,45,2,2,1,3,3,0,2,1,0,0,56,202200040663,0
5,4,1,1,1,1,1,0,1,1,6,1,92,2,6,1,1,0,0,2,1,0,1,16,202200040666,0
5,4,1,1,1,1,1,0,1,1,6,1,92,2,6,1,1,0,0,2,1,0,1,66,202200040666,0
0,4,2,2,1,1,1,0,1,2,8,1,44,2,1,1,3,2,0,2,1,0,0,38,202200040667,0
0,4,2,2,1,1,1,0,1,2,8,1,44,2,1,1,3,2,0,2,1,0,1,23,202200040667,0
5,1,1,3,1,1,1,0,1,4,7,3,77,1,1,1,6,3,4,0,1,0,1,29,202200040668,1
9,1,1,3,1,1,1,0,1,4,7,3,77,1,1,1,6,3,4,0,1,0,1,22,202200040668,1
9,1,1,3,1,1,1,0,1,4,7,3,77,1,1,1,6,3,4,0,1,0,1,62,202200040668,1
9,1,1,3,1,1,1,0,1,4,7,3,77,1,1,1,6,3,4,0,1,0,1,43,202200040668,1
9,1,1,3,1,1,1,0,1,4,7,3,77,1,1,1,6,3,4,0,1,0,1,37,202200040668,1
-1,3,2,2,1,1,1,0,1,1,6,3,24,1,1,1,7,3,0,0,0,0,0,21,202200040669,0
0,4,-1,0,1,2,2,0,1,1,2,1,35,2,6,8,4,3,0,2,3,0,1,21,202200040671,0
0,4,-1,0,1,2,2,0,1,1,2,1,35,2,6,8,4,3,0,2,3,0,1,21,202200040671,0
2,4,-1,0,1,2,2,0,1,1,2,1,35,2,6,8,4,3,0,2,3,0,1,21,202200040671,0
5,4,2,2,1,1,1,0,1,1,2,1,35,2,6,1,3,5,0,2,7,0,1,67,202200040673,0
1,4,2,2,1,1,1,0,1,1,2,1,35,2,6,1,3,5,0,2,7,0,1,62,202200040673,0
5,3,2,2,1,1,1,0,1,3,6,3,57,1,1,1,6,0,0,6,1,0,0,49,202200040674,0
1,2,3,6,1,1,2,0,3,3,8,1,35,1,1,2,6,3,4,0,8,0,0,21,202200040677,0
4,2,-1,2,1,1,1,0,1,2,4,1,32,2,1,1,7,4,0,1,1,1,1,33,202200040678,0
5,4,2,2,1,1,1,0,1,1,8,1,35,2,1,1,6,3,0,2,8,0,1,61,202200040681,0
5,4,2,2,1,1,1,0,1,1,8,1,35,2,1,1,6,3,0,2,8,0,1,53,202200040681,0
9,5,1,2,1,1,1,0,1,2,2,1,31,2,6,1,3,3,0,2,2,0,1,20,202200040684,0
4,5,1,2,1,1,1,0,1,2,2,1,31,2,6,1,3,3,0,2,2,0,1,30,202200040684,0
-1,4,2,3,1,1,1,5,1,2,8,5,35,2,2,1,3,3,0,2,0,0,0,21,202200040685,0
5,4,2,3,1,1,1,5,1,2,8,5,35,2,2,1,3,3,0,2,0,0,1,38,202200040685,0
4,4,2,2,1,1,1,0,1,2,7,1,976,2,1,1,6,0,0,1,1,1,1,21,202200040686,0
0,5,2,2,1,1,1,0,1,2,8,1,34,2,1,1,3,5,0,2,1,0,1,23,202200040687,0
5,5,2,2,1,1,1,0,1,2,8,1,34,2,1,1,3,5,0,2,1,0,1,43,202200040687,0
3,3,2,2,1,1,1,2,1,1,6,1,11,2,1,1,4,3,0,2,3,0,1,85,202200040690,0
5,3,2,2,1,1,1,2,1,1,6,1,11,2,1,1,4,3,0,2,3,0,1,39,202200040690,0
5,3,2,2,1,1,1,2,1,1,6,1,11,2,1,1,4,3,0,2,3,0,1,58,202200040690,0
5,4,2,1,2,1,9,9,8,1,7,1,974,1,1,1,7,0,13,0,1,0,0,25,202200040693,0
4,2,3,4,1,1,1,0,1,4,6,1,29,1,1,1,4,0,0,2,8,0,1,20,202200040694,0
4,2,3,4,1,1,1,0,1,4,6,1,29,1,1,1,4,0,0,2,8,0,1,33,202200040694,0
1,2,3,4,1,1,1,0,1,4,6,1,29,1,1,1,4,0,0,2,8,0,1,22,202200040694,0
3,3,1,2,1,1,1,0,1,1,7,1,974,2,1,1,6,3,1,1,2,1,1,66,202200040696,0
0,4,2,2,1,1,1,0,1,2,2,1,22,2,1,1,2,3,0,2,1,0,1,26,202200040697,0
0,4,2,2,1,1,1,0,1,2,2,1,22,2,1,1,2,3,0,2,1,0,1,21,202200040697,0
4,4,1,1,1,2,1,0,1,1,7,1,69,2,1,1,6,0,1,0,1,0,1,42,202200040698,0
5,4,2,1,3,1,1,0,1,2,8,1,25,1,1,1,7,5,0,0,8,0,1,21,202200040699,0
3,3,1,2,1,1,1,9,1,2,6,1,58,2,1,1,3,3,0,2,3,0,1,77,202200040700,0
1,3,1,2,1,1,1,9,1,2,6,1,58,2,1,1,3,3,0,2,3,0,1,20,202200040700,0
5,3,3,4,1,2,1,0,1,3,8,1,15,1,1,1,7,5,3,0,7,0,1,67,202200040701,1
3,5,2,2,1,1,1,9,8,1,2,1,13,2,9,1,3,3,0,2,1,0,0,55,202200040702,0
0,5,2,2,1,1,1,9,8,1,2,1,13,2,9,1,3,3,0,2,1,0,1,21,202200040702,0
0,4,2,3,1,1,1,0,1,2,7,1,69,2,2,1,1,4,0,2,1,0,0,38,202200040704,0
1,4,2,3,1,1,1,0,1,2,7,1,69,2,2,1,1,4,0,2,1,0,1,26,202200040704,0
4,4,2,2,2,1,1,0,1,2,2,5,13,2,1,1,1,0,0,2,3,0,1,45,202200040707,0
0,4,2,2,2,1,1,0,1,2,2,5,13,2,1,1,1,0,0,2,3,0,0,29,202200040707,0
4,2,2,4,2,1,1,0,1,2,7,1,972,2,1,1,2,4,0,2,1,0,1,58,202200040708,0
5,2,2,4,2,1,1,0,1,2,7,1,972,2,1,1,2,4,0,2,1,0,0,30,202200040708,0
-1,5,2,2,1,1,1,0,1,3,8,1,13,1,1,1,3,3,0,2,8,0,0,21,202200040709,0
5,5,2,2,1,1,1,0,1,3,8,1,13,1,1,1,3,3,0,2,8,0,1,29,202200040709,0
-1,2,2,2,2,1,1,0,1,2,6,1,98,2,1,1,6,5,0,1,0,1,0,21,202200040711,0
0,4,2,6,1,1,1,0,1,1,7,1,69,2,3,1,6,3,0,1,1,1,0,21,202200040712,0
0,4,-1,0,1,1,1,9,8,2,8,1,13,2,7,1,3,3,0,9,3,0,1,31,202200040713,0
0,4,-1,0,1,1,1,9,8,2,8,1,13,2,7,1,3,3,0,9,3,0,1,27,202200040713,0
0,3,-1,2,1,2,1,0,1,3,2,3,13,1,1,1,1,3,0,2,1,0,1,21,202200040714,0
0,3,-1,2,1,2,1,0,1,3,2,3,13,1,1,1,1,3,0,2,1,0,1,83,202200040714,0
0,3,2,2,1,1,1,5,1,2,6,1,80,2,4,1,3,3,0,2,6,0,1,21,202200040716,0
3,3,2,2,1,1,1,5,1,2,6,1,80,2,4,1,3,3,0,2,6,0,1,42,202200040716,0
5,4,2,2,1,2,1,0,1,2,6,1,71,2,1,1,6,2,8,0,2,0,0,16,202200040719,0
5,2,3,2,1,2,1,0,1,2,7,1,97,1,1,1,3,3,0,2,6,0,1,49,202200040720,0
5,2,3,2,1,2,1,0,1,2,7,1,97,1,1,1,3,3,0,2,6,0,1,66,202200040720,0
9,3,2,2,2,1,1,0,1,2,2,5,6,2,1,1,6,3,1,0,2,0,0,63,202200040722,0
5,3,2,2,1,3,1,0,3,3,6,3,71,1,1,1,6,3,13,0,2,0,1,32,202200040723,0
1,3,2,2,1,1,1,0,1,2,8,1,4,1,9,1,3,5,0,2,3,0,1,53,202200040725,0
5,3,2,2,1,1,1,0,1,2,8,1,4,1,9,1,3,5,0,2,3,0,1,43,202200040725,0
0,4,2,2,2,3,1,0,1,2,2,1,6,2,1,1,3,5,0,2,7,0,1,31,202200040726,0
1,4,2,2,2,3,1,0,1,2,2,1,6,2,1,1,3,5,0,2,7,0,1,41,202200040726,0
1,4,2,2,2,1,1,0,1,2,7,1,95,2,1,1,3,0,0,2,2,0,1,54,202200040728,0
1,4,2,2,2,1,1,0,1,2,7,1,95,2,1,1,3,0,0,2,2,0,1,33,202200040728,0
5,4,2,2,2,1,1,0,1,3,6,1,12,1,1,1,7,0,0,0,8,0,1,90,202200040729,0
1,4,1,4,1,1,1,0,1,2,8,1,75,2,4,1,3,0,0,2,6,0,1,38,202200040730,0
-1,4,1,4,1,1,1,0,1,2,8,1,75,2,4,1,3,0,0,2,6,0,0,21,202200040730,0
4,4,2,2,1,1,1,0,1,2,2,1,6,1,1,1,6,0,0,2,4,0,1,56,202200040731,0
5,4,2,2,1,1,1,0,1,2,2,1,6,1,1,1,6,0,0,2,4,0,1,68,202200040731,0
0,3,-1,0,2,1,1,0,1,3,7,1,91,1,1,7,4,3,0,2,1,0,1,26,202200040732,0
0,3,-1,0,2,1,1,0,1,3,7,1,91,1,1,7,4,3,0,2,1,0,0,40,202200040732,0
0,3,-1,0,2,1,1,0,1,3,7,1,91,1,1,7,4,3,0,2,1,0,1,23,202200040732,0
0,3,-1,0,2,1,1,0,1,3,7,1,91,1,1,7,4,3,0,2,1,0,0,21,202200040732,0
9,4,1,2,1,1,1,-1,5,1,8,1,75,2,3,1,6,1,0,0,1,0,0,26,202200040733,0
5,4,2,2,2,3,1,0,3,2,2,3,4,2,1,1,6,3,15,0,2,0,1,68,202200040734,0
5,4,2,2,2,1,1,0,1,2,6,1,34,2,1,7,6,3,0,1,1,1,1,21,202200040735,0
5,4,1,1,1,1,1,0,1,1,8,1,75,2,1,1,6,3,9,0,3,0,1,43,202200040737,0
5,3,2,2,2,2,1,0,3,3,6,1,34,1,1,1,7,5,13,0,1,0,0,63,202200040738,0
5,4,1,2,1,1,3,0,1,1,8,5,75,2,7,1,7,0,0,0,7,0,0,27,202200040739,0
4,4,2,2,1,1,1,0,1,2,7,1,91,2,2,1,3,3,0,2,8,0,1,58,202200040740,0
0,4,2,2,1,1,1,0,1,2,7,1,91,2,2,1,3,3,0,2,8,0,0,21,202200040740,0
5,4,2,4,2,1,1,0,1,1,8,5,75,2,2,1,6,3,0,1,3,1,1,21,202200040741,0
0,5,2,2,1,1,1,0,1,2,7,1,83,2,1,1,1,4,0,2,1,0,1,37,202200040742,0
0,5,2,2,1,1,1,0,1,2,7,1,83,2,1,1,1,4,0,2,1,0,0,21,202200040742,0
1,4,1,4,1,1,1,0,1,2,2,2,75,2,1,1,4,3,0,2,4,0,1,37,202200040743,0
1,4,1,4,1,1,1,0,1,2,2,2,75,2,1,1,4,3,0,2,4,0,0,34,202200040743,0
5,4,1,4,1,1,1,0,1,2,2,2,75,2,1,1,4,3,0,2,4,0,1,59,202200040743,0
9,4,1,4,1,1,1,0,1,2,2,2,75,2,1,1,4,3,0,2,4,0,0,40,202200040743,0
5,4,1,4,1,1,1,0,1,2,2,2,75,2,1,1,4,3,0,2,4,0,1,28,202200040743,0
1,4,1,4,1,1,1,0,1,2,2,2,75,2,1,1,4,3,0,2,4,0,1,21,202200040743,0
3,4,1,1,1,1,1,0,1,1,7,1,83,2,1,1,6,3,0,1,4,1,0,26,202200040745,0
9,4,2,6,1,1,1,0,1,2,8,1,75,2,1,1,3,1,0,2,2,0,1,33,202200040746,0
-1,4,2,6,1,1,1,0,1,2,8,1,75,2,1,1,3,1,0,2,2,0,0,21,202200040746,0
0,3,2,2,3,3,1,0,3,2,6,1,25,2,4,1,6,3,2,0,2,0,1,53,202200040747,1
5,4,2,2,1,1,1,0,1,2,7,1,80,2,1,1,2,4,0,2,1,0,1,20,202200040748,0
0,4,2,2,1,1,1,0,1,2,7,1,80,2,1,1,2,4,0,2,1,0,1,26,202200040748,0
4,4,1,4,1,3,1,1,1,2,2,2,75,2,1,1,2,4,0,2,5,0,1,40,202200040749,0
9,4,1,4,1,3,1,1,1,2,2,2,75,2,1,1,2,4,0,2,5,0,0,56,202200040749,0
1,4,2,2,1,1,1,0,1,1,6,1,44,1,3,1,3,3,0,0,2,0,0,21,202200040751,0
0,4,2,2,1,1,1,0,1,1,6,1,44,1,3,1,3,3,0,0,2,0,0,65,202200040751,0
4,4,3,5,1,1,1,0,1,1,8,5,75,2,1,1,6,3,0,1,7,1,1,45,202200040752,0
5,4,2,4,4,1,1,-1,6,1,2,1,75,2,2,1,6,0,0,1,2,1,1,21,202200040753,0
3,4,2,2,2,1,2,-1,6,1,2,1,75,2,3,2,6,0,0,1,1,1,1,20,202200040756,0
9,3,3,5,3,1,1,5,1,2,8,5,93,2,3,1,3,3,9,0,2,0,0,21,202200040757,0
0,3,3,5,3,1,1,5,1,2,8,5,93,2,3,1,3,3,9,0,2,0,1,37,202200040757,0
1,4,2,2,1,1,1,0,4,2,8,1,93,2,1,1,6,3,9,0,2,0,0,24,202200040758,0
0,3,2,2,4,1,1,0,1,3,6,1,54,1,2,1,1,4,0,2,2,0,1,59,202200040759,0
0,3,2,2,4,1,1,0,1,3,6,1,54,1,2,1,1,4,0,2,2,0,1,63,202200040759,0
-1,4,2,2,2,1,2,0,1,1,2,1,75,2,2,2,3,0,0,2,7,0,0,21,202200040760,0
9,4,2,2,2,1,2,0,1,1,2,1,75,2,2,2,3,0,0,2,7,0,1,67,202200040760,0
5,4,2,1,1,1,1,0,1,1,7,1,76,2,2,1,3,3,0,2,8,0,1,66,202200040761,0
5,4,2,1,1,1,1,0,1,1,7,1,76,2,2,1,3,3,0,2,8,0,1,64,202200040761,0
2,3,2,2,1,1,1,0,1,3,6,2,72,1,1,7,6,3,17,0,1,0,0,21,202200040762,0
0,4,1,2,1,1,1,0,1,2,8,1,92,2,3,1,3,1,0,2,8,0,1,38,202200040763,0
0,4,1,2,1,1,1,0,1,2,8,1,92,2,3,1,3,1,0,2,8,0,1,56,202200040763,0
5,3,1,4,1,1,1,0,6,2,8,1,92,2,1,1,6,3,8,2,9,0,0,52,202200040764,0
9,4,3,3,1,1,1,-1,5,1,2,1,75,2,3,1,3,3,0,2,3,0,0,24,202200040765,0
9,4,3,3,1,1,1,-1,5,1,2,1,75,2,3,1,3,3,0,2,3,0,1,28,202200040765,0
5,4,2,2,1,1,1,0,1,2,6,1,5,2,6,1,2,3,0,2,1,0,1,78,202200040766,0
5,4,2,2,1,1,1,0,1,2,6,1,5,2,6,1,2,3,0,2,1,0,1,14,202200040766,0
4,3,2,2,1,1,1,0,1,3,7,1,76,1,1,1,2,4,0,2,2,0,1,33,202200040769,0
5,3,2,2,1,1,1,0,1,3,7,1,76,1,1,1,2,4,0,2,2,0,1,66,202200040769,0
9,3,2,2,1,3,1,0,1,3,8,1,47,1,4,1,1,3,0,2,1,0,1,42,202200040770,0
1,3,2,2,1,3,1,0,1,3,8,1,47,1,4,1,1,3,0,2,1,0,1,25,202200040770,0
1,3,2,2,1,1,1,0,1,2,6,1,7,1,1,1,3,3,0,2,8,0,1,28,202200040771,0
1,3,2,2,1,1,1,0,1,2,6,1,7,1,1,1,3,3,0,2,8,0,1,56,202200040771,0
5,3,2,1,2,2,1,0,4,2,8,3,9,2,1,1,6,3,12,0,1,0,1,18,202200040773,0
5,4,2,2,1,3,1,0,3,2,8,2,33,2,1,1,6,3,6,0,3,0,1,25,202200040774,0
9,4,2,2,1,1,1,9,1,3,6,1,40,1,2,1,3,3,0,2,3,0,1,21,202200040775,0
1,4,2,2,1,1,1,9,1,3,6,1,40,1,2,1,3,3,0,2,3,0,1,18,202200040775,0
5,4,2,6,1,1,2,0,1,2,2,5,75,2,2,2,3,3,0,2,2,0,1,54,202200040776,0
9,4,2,6,1,1,2,0,1,2,2,5,75,2,2,2,3,3,0,2,2,0,1,44,202200040776,0
9,4,1,1,1,1,1,0,1,1,2,5,75,2,1,1,3,0,0,2,2,0,1,34,202200040779,0
1,4,1,1,1,1,1,0,1,1,2,5,75,2,1,1,3,0,0,2,2,0,1,24,202200040779,0
2,4,2,2,1,1,1,0,1,2,6,1,85,2,9,9,6,3,0,1,3,1,0,21,202200040781,0
5,4,2,2,1,2,1,0,1,2,6,1,17,2,3,1,1,0,0,2,9,0,0,18,202200040786,0
5,4,2,2,1,2,1,0,1,2,6,1,17,2,3,1,1,0,0,2,9,0,0,37,202200040786,0
5,4,2,4,1,1,1,-1,5,1,2,5,75,2,3,1,3,3,0,2,1,0,0,35,202200040787,0
9,4,2,4,1,1,1,-1,5,1,2,5,75,2,3,1,3,3,0,2,1,0,1,54,202200040787,0
5,3,2,2,1,2,1,0,1,3,8,1,11,1,1,1,7,5,0,0,8,0,1,22,202200040788,0
1,3,2,2,1,1,1,0,3,3,8,1,51,1,1,1,6,3,13,0,1,0,0,29,202200040789,0
5,3,2,2,1,1,1,0,1,2,6,1,30,2,1,7,6,3,0,1,1,1,1,21,202200040790,0
1,4,3,2,2,1,1,5,1,1,2,1,75,2,2,1,3,5,0,2,8,0,1,29,202200040791,0
1,4,3,2,2,1,1,5,1,1,2,1,75,2,2,1,3,5,0,2,8,0,0,43,202200040791,0
-1,2,3,4,1,1,1,0,1,3,6,1,52,1,1,1,2,4,0,2,1,0,0,21,202200040792,1
5,2,3,4,1,1,1,0,1,3,6,1,52,1,1,1,2,4,0,2,1,0,1,68,202200040792,1
4,3,2,2,2,3,1,0,1,3,8,1,44,1,1,1,1,0,0,2,3,0,1,44,202200040793,1
4,3,2,2,2,3,1,0,1,3,8,1,44,1,1,1,1,0,0,2,3,0,1,20,202200040793,1
9,4,2,4,1,1,1,0,1,1,2,1,75,2,5,1,3,0,0,2,1,0,1,35,202200040794,0
9,4,2,4,1,1,1,0,1,1,2,1,75,2,5,1,3,0,0,2,1,0,1,26,202200040794,0
3,4,2,2,2,1,9,0,1,3,6,1,24,2,1,1,6,0,8,0,9,0,1,21,202200040795,0
5,5,2,2,1,1,1,0,8,3,8,3,34,1,1,1,7,3,0,0,0,0,1,20,202200040796,0
1,4,2,4,1,1,1,0,1,1,2,1,75,2,2,1,2,0,0,2,2,0,1,37,202200040797,0
3,4,2,4,1,1,1,0,1,1,2,1,75,2,2,1,2,0,0,2,2,0,1,70,202200040797,0
1,3,2,3,1,1,2,2,1,2,2,1,94,2,9,8,6,4,0,1,1,1,1,29,202200040800,0
1,1,3,4,1,1,1,0,1,4,6,1,82,1,1,7,2,4,0,2,3,0,1,25,202200040801,0
5,1,3,4,1,1,1,0,1,4,6,1,82,1,1,7,2,4,0,2,3,0,0,21,202200040801,0
1,4,2,1,1,1,1,0,8,2,2,1,94,2,1,1,6,3,1,1,2,1,1,21,202200040802,0
5,4,2,2,1,1,1,0,1,2,6,1,976,2,1,1,6,4,0,1,1,1,1,21,202200040804,1
5,3,2,2,2,3,1,0,1,3,8,1,98,1,1,1,1,1,0,0,1,0,1,62,202200040805,0
5,3,2,2,1,1,1,0,3,2,8,1,65,2,1,1,6,3,8,0,1,0,1,87,202200040807,1
1,3,2,2,1,2,2,0,3,3,8,2,81,1,1,2,6,3,15,0,1,0,1,28,202200040809,0
4,4,2,2,1,1,2,0,1,1,2,1,94,2,1,2,6,4,0,1,1,1,1,36,202200040810,0
4,4,-1,1,1,1,9,0,8,2,6,1,17,1,1,1,7,0,0,0,7,0,1,43,202200040811,0
3,4,2,2,1,1,1,0,1,2,8,1,63,2,1,1,6,3,0,1,1,1,1,85,202200040812,0
9,3,3,4,2,1,1,0,1,2,2,5,94,2,4,1,3,2,0,2,7,0,1,33,202200040813,0
9,3,3,4,2,1,1,0,1,2,2,5,94,2,4,1,3,2,0,2,7,0,1,33,202200040813,0
1,4,1,2,1,1,1,0,6,1,8,1,63,2,2,1,6,3,0,1,3,1,1,31,202200040814,0
4,1,1,3,1,1,1,0,1,4,6,1,60,1,1,1,4,0,0,2,1,0,1,28,202200040815,0
4,1,1,3,1,1,1,0,1,4,6,1,60,1,1,1,4,0,0,2,1,0,1,28,202200040815,0
5,1,1,3,1,1,1,0,1,4,6,1,60,1,1,1,4,0,0,2,1,0,1,21,202200040815,0
0,3,2,2,1,3,2,0,1,2,2,1,93,2,1,2,6,4,0,1,3,1,1,66,202200040818,0
1,3,2,2,1,1,1,0,1,3,6,1,77,1,2,1,2,5,0,0,1,0,1,46,202200040819,0
5,3,2,2,1,1,1,0,1,3,6,1,77,1,2,1,2,5,0,0,1,0,1,70,202200040819,0
0,3,2,1,1,1,2,9,5,2,2,1,93,2,2,2,3,3,14,2,8,0,1,53,202200040822,0
0,3,2,1,1,1,2,9,5,2,2,1,93,2,2,2,3,3,14,2,8,0,1,33,202200040822,0
2,3,-1,1,2,3,1,0,1,2,6,1,84,2,6,1,3,1,0,2,8,0,0,13,202200040824,0
1,3,-1,1,2,3,1,0,1,2,6,1,84,2,6,1,3,1,0,2,8,0,1,38,202200040824,0
0,5,2,2,1,1,1,4,8,1,2,5,93,1,1,1,6,0,0,1,2,1,1,47,202200040825,1
5,3,1,1,2,4,1,0,3,2,8,1,46,1,1,1,6,5,3,0,0,0,1,20,202200040826,0
0,3,1,3,1,1,1,0,1,2,2,5,92,2,1,1,6,3,0,1,1,1,0,21,202200040827,0
5,3,2,2,1,1,1,0,1,2,8,1,44,1,1,1,1,3,0,2,1,0,1,21,202200040829,0
9,3,2,2,1,1,1,0,1,2,8,1,44,1,1,1,1,3,0,2,1,0,1,41,202200040829,0
3,4,2,2,1,1,1,0,3,3,8,1,29,1,1,1,6,3,13,0,1,0,0,45,202200040833,0
1,4,2,-1,1,1,9,8,1,1,2,1,92,2,3,1,3,1,0,2,5,0,0,29,202200040834,0
4,4,2,-1,1,1,9,8,1,1,2,1,92,2,3,1,3,1,0,2,5,0,1,36,202200040834,0
5,3,3,2,1,1,1,9,1,2,6,5,69,1,6,1,6,3,8,0,0,0,1,21,202200040835,0
-1,3,3,2,1,1,1,9,1,2,6,5,69,1,6,1,6,3,8,0,0,0,0,21,202200040835,0
1,3,2,2,1,1,1,5,1,2,6,1,65,1,6,1,3,3,0,2,3,0,1,24,202200040837,0
1,3,2,2,1,1,1,5,1,2,6,1,65,1,6,1,3,3,0,2,3,0,1,55,202200040837,0
5,3,2,2,1,3,3,0,1,1,8,5,84,2,1,3,3,3,0,1,2,1,1,78,202200040838,0
3,3,2,2,1,1,1,5,1,3,2,2,54,1,2,8,3,3,0,2,3,0,0,81,202200040839,0
3,3,2,2,1,1,1,5,1,3,2,2,54,1,2,8,3,3,0,2,3,0,1,35,202200040839,0
5,3,2,2,1,2,1,0,3,3,2,1,68,1,1,1,6,3,2,0,1,0,1,37,202200040842,0
3,3,2,2,2,1,1,0,1,2,6,1,22,1,1,1,1,3,0,2,2,0,1,73,202200040843,0
5,3,2,2,2,1,1,0,1,2,6,1,22,1,1,1,1,3,0,2,2,0,1,57,202200040843,0
5,3,2,2,2,1,1,0,1,3,8,1,66,1,1,1,1,3,0,2,1,0,1,48,202200040844,0
5,3,2,2,2,1,1,0,1,3,8,1,66,1,1,1,1,3,0,2,1,0,0,73,202200040844,0
0,3,1,1,1,1,1,0,1,2,6,1,60,2,6,1,3,5,0,2,1,0,1,48,202200040845,0
5,3,1,1,1,1,1,0,1,2,6,1,60,2,6,1,3,5,0,2,1,0,0,79,202200040845,0
1,1,1,3,1,1,1,0,1,3,6,1,13,1,1,1,2,0,0,2,4,0,1,36,202200040847,0
4,1,1,3,1,1,1,0,1,3,6,1,13,1,1,1,2,0,0,2,4,0,0,38,202200040847,0
5,1,3,3,1,1,1,0,3,4,2,1,41,1,1,1,6,3,13,0,0,0,0,21,202200040848,0
9,3,2,2,2,1,1,0,1,2,8,1,50,2,2,1,1,3,0,2,1,0,0,21,202200040849,0
0,3,2,2,2,1,1,0,1,2,8,1,50,2,2,1,1,3,0,2,1,0,1,44,202200040849,0
1,3,2,2,1,2,2,0,1,3,2,3,60,1,1,8,1,3,15,2,3,0,0,44,202200040851,0
5,3,2,2,1,2,2,0,1,3,2,3,60,1,1,8,1,3,15,2,3,0,1,84,202200040851,0
0,4,2,1,1,1,1,0,3,3,2,3,85,1,1,1,6,3,2,0,1,0,1,42,202200040853,0
5,3,2,2,2,1,1,0,3,2,8,2,16,2,1,1,6,3,8,0,1,0,1,23,202200040855,0
4,1,3,6,2,1,1,0,1,4,6,1,69,1,1,1,2,0,0,2,6,0,1,50,202200040856,0
0,1,3,6,2,1,1,0,1,4,6,1,69,1,1,1,2,0,0,2,6,0,0,22,202200040856,0
0,5,3,4,1,1,1,0,1,2,6,1,67,1,1,1,3,5,0,2,7,0,1,24,202200040858,0
1,5,3,4,1,1,1,0,1,2,6,1,67,1,1,1,3,5,0,2,7,0,0,43,202200040858,0
5,3,2,2,1,1,1,0,3,3,2,1,23,1,1,1,7,3,17,0,2,0,1,82,202200040859,1
4,3,2,2,1,1,1,0,1,3,2,1,51,1,1,1,4,4,0,2,9,0,1,26,202200040861,0
1,3,2,2,1,1,1,0,1,3,2,1,51,1,1,1,4,4,0,2,9,0,0,65,202200040861,0
4,3,2,2,1,1,1,0,1,3,2,1,51,1,1,1,4,4,0,2,9,0,1,56,202200040861,0
5,3,3,2,1,3,1,0,1,2,2,1,56,1,6,1,7,5,0,0,7,0,1,25,202200040862,0
5,3,2,2,2,2,1,0,3,3,2,1,82,1,1,1,6,5,13,0,1,0,1,25,202200040864,0
5,4,2,2,2,2,1,0,8,2,8,5,7,2,1,1,7,3,13,0,7,0,1,29,202200040865,0
5,3,2,2,1,3,2,0,3,3,2,1,65,1,1,8,6,3,2,0,2,0,0,76,202200040867,0
3,3,2,2,1,1,1,0,1,2,2,1,65,2,1,1,6,3,0,1,2,1,1,21,202200040868,0
0,1,3,6,1,1,1,0,1,4,6,1,91,1,1,1,3,3,0,2,3,0,1,37,202200040869,0
0,1,3,6,1,1,1,0,1,4,6,1,91,1,1,1,3,3,0,2,3,0,1,39,202200040869,0
4,1,1,2,1,2,1,0,3,2,6,3,91,1,1,1,7,4,3,0,7,0,1,45,202200040871,0
9,2,1,2,1,1,1,0,1,4,6,1,91,1,1,1,4,3,0,2,2,0,1,21,202200040873,0
4,2,1,2,1,1,1,0,1,4,6,1,91,1,1,1,4,3,0,2,2,0,1,41,202200040873,0
0,2,1,2,1,1,1,0,1,4,6,1,91,1,1,1,4,3,0,2,2,0,1,55,202200040873,0
1,2,1,2,1,1,1,0,1,4,6,1,91,1,1,1,4,3,0,2,2,0,1,37,202200040873,0
0,2,1,2,1,1,1,0,1,4,6,1,91,1,1,1,4,3,0,2,2,0,0,35,202200040873,0
4,3,2,2,1,1,1,0,1,2,2,1,63,2,1,1,2,0,0,0,4,0,1,21,202200040874,0
